,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,0.99
0,0.99,0.99,0.99
0,1.0,0.99,1.0
0,0.99,0.98,0.99
0,1.0,1.0,1.0
0,0.99,0.96,1.0
0,1.0,0.97,1.0
0,0.99,0.92,1.0
0,1.0,0.92,0.99
0,1.0,0.93,1.0
0,1.0,0.85,1.0
0,1.0,0.82,1.0
0,0.99,0.86,0.98
0,1.0,0.83,1.0
0,0.99,0.77,0.99
0,1.0,0.73,1.0
0,1.0,0.67,1.0
0,1.0,0.68,1.0
0,1.0,0.65,1.0
0,1.0,0.67,1.0
0,1.0,0.55,1.0
0,1.0,0.62,1.0
0,1.0,0.59,1.0
0,1.0,0.49,1.0
0,0.02,0.4,0.02
0,0.01,0.4,0.0
0,0.02,0.34,0.01
0,0.0,0.29,0.0
0,0.0,0.35,0.0
0,0.0,0.25,0.0
0,0.0,0.28,0.0
0,0.01,0.17,0.0
0,0.01,0.24,0.0
0,0.0,0.15,0.01
0,0.01,0.12,0.0
0,0.0,0.11,0.0
0,0.0,0.1,0.0
0,0.01,0.13,0.0
0,0.0,0.11,0.0
0,0.01,0.04,0.0
0,0.0,0.02,0.0
0,0.02,0.03,0.01
0,0.0,0.03,0.01
0,0.0,0.01,0.0
0,0.01,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
