,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.96,0.97,0.97
0,0.98,0.98,0.99
0,1.0,0.99,1.0
0,0.97,0.97,0.97
0,0.98,0.96,0.99
0,0.99,0.96,0.99
0,0.99,0.94,0.99
0,0.98,0.91,0.98
0,0.99,0.87,0.99
0,0.99,0.89,0.98
0,0.99,0.83,1.0
0,0.97,0.79,0.99
0,1.0,0.84,1.0
0,0.98,0.81,0.99
0,0.98,0.74,0.99
0,0.99,0.77,1.0
0,1.0,0.68,0.66
0,0.98,0.56,0.58
0,0.95,0.68,0.97
0,0.99,0.72,0.99
0,0.99,0.6,0.6
0,0.97,0.6,0.71
0,0.98,0.51,0.54
0,0.98,0.53,0.53
0,0.02,0.38,0.38
0,0.02,0.44,0.34
0,0.03,0.46,0.46
0,0.0,0.4,0.38
0,0.0,0.27,0.01
0,0.0,0.32,0.02
0,0.0,0.23,0.0
0,0.0,0.28,0.0
0,0.01,0.29,0.01
0,0.0,0.24,0.01
0,0.02,0.19,0.02
0,0.0,0.17,0.0
0,0.0,0.15,0.0
0,0.01,0.14,0.0
0,0.01,0.12,0.01
0,0.0,0.1,0.0
0,0.0,0.09,0.0
0,0.02,0.12,0.04
0,0.0,0.03,0.0
0,0.0,0.06,0.0
0,0.01,0.01,0.0
0,0.02,0.05,0.03
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
