,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,0.99,1.0,1.0
0,0.99,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.97,0.99
0,1.0,0.95,1.0
0,0.99,0.94,0.99
0,1.0,0.95,1.0
0,1.0,0.9,1.0
0,1.0,0.93,1.0
0,1.0,0.94,1.0
0,0.99,0.87,0.99
0,0.99,0.9,1.0
0,1.0,0.81,1.0
0,1.0,0.88,1.0
0,1.0,0.74,1.0
0,1.0,0.73,1.0
0,0.98,0.73,1.0
0,0.99,0.75,1.0
0,1.0,0.66,1.0
0,1.0,0.6,1.0
0,1.0,0.57,1.0
0,1.0,0.54,1.0
0,0.01,0.43,0.0
0,0.0,0.47,0.0
0,0.0,0.34,0.0
0,0.0,0.34,0.0
0,0.01,0.33,0.01
0,0.01,0.43,0.0
0,0.01,0.29,0.0
0,0.0,0.32,0.0
0,0.01,0.23,0.01
0,0.0,0.22,0.0
0,0.0,0.15,0.0
0,0.01,0.1,0.01
0,0.0,0.14,0.0
0,0.0,0.14,0.0
0,0.0,0.15,0.01
0,0.01,0.05,0.01
0,0.01,0.11,0.01
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.01,0.06,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
