,DS,MV,proposed1(wcv)
0,0.98,0.98,0.98
0,1.0,0.99,0.98
0,1.0,0.99,1.0
0,0.99,0.98,0.99
0,0.99,0.97,0.99
0,0.99,0.97,1.0
0,1.0,0.98,0.99
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,0.99,0.96,1.0
0,1.0,0.96,1.0
0,1.0,0.87,1.0
0,1.0,0.86,1.0
0,1.0,0.87,1.0
0,1.0,0.83,0.99
0,0.99,0.8,1.0
0,1.0,0.78,1.0
0,0.99,0.77,1.0
0,0.99,0.7,0.99
0,0.99,0.67,1.0
0,1.0,0.66,1.0
0,1.0,0.68,1.0
0,1.0,0.56,0.78
0,1.0,0.62,0.76
0,1.0,0.56,0.57
0,0.99,0.53,0.66
0,1.0,0.56,1.0
0,0.0,0.4,0.01
0,0.0,0.34,0.0
0,0.0,0.35,0.0
0,0.0,0.33,0.0
0,0.0,0.31,0.0
0,0.0,0.25,0.0
0,0.0,0.23,0.0
0,0.0,0.18,0.0
0,0.0,0.21,0.0
0,0.0,0.15,0.0
0,0.02,0.1,0.02
0,0.01,0.1,0.0
0,0.01,0.09,0.01
0,0.01,0.09,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.03,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
