,DS,MV,proposed1(wcv)
0,0.96,1.0,1.0
0,0.95,0.99,0.99
0,0.93,0.99,1.0
0,0.93,1.0,1.0
0,0.98,0.98,0.99
0,0.99,0.97,1.0
0,0.92,0.95,1.0
0,0.95,0.91,1.0
0,1.0,0.89,1.0
0,0.95,0.9,0.99
0,0.99,0.88,0.99
0,0.96,0.89,0.98
0,0.99,0.85,1.0
0,0.98,0.81,0.99
0,0.98,0.8,0.99
0,0.97,0.84,0.99
0,0.94,0.74,0.95
0,0.95,0.69,0.99
0,0.97,0.71,1.0
0,0.97,0.7,1.0
0,0.98,0.68,1.0
0,0.0,0.65,0.0
0,0.98,0.64,0.99
0,0.97,0.6,0.98
0,0.99,0.54,0.99
0,0.1,0.46,0.99
0,0.99,0.44,1.0
0,0.99,0.52,0.99
0,0.0,0.37,0.0
0,0.02,0.45,0.01
0,0.01,0.41,0.01
0,0.02,0.34,0.0
0,0.0,0.3,0.0
0,0.0,0.26,0.0
0,0.03,0.17,0.01
0,0.04,0.23,0.02
0,0.01,0.19,0.0
0,0.03,0.14,0.01
0,0.01,0.17,0.0
0,0.05,0.1,0.0
0,0.02,0.05,0.01
0,0.04,0.1,0.02
0,0.01,0.08,0.0
0,0.01,0.06,0.0
0,0.0,0.08,0.0
0,0.04,0.06,0.04
0,0.02,0.01,0.0
0,0.06,0.04,0.02
0,0.05,0.01,0.01
0,0.01,0.01,0.0
0,0.01,0.0,0.0
