,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,1.0,0.94,1.0
0,1.0,0.91,1.0
0,1.0,0.92,1.0
0,1.0,0.88,1.0
0,1.0,0.92,1.0
0,1.0,0.81,1.0
0,1.0,0.79,1.0
0,1.0,0.75,1.0
0,1.0,0.71,1.0
0,1.0,0.69,1.0
0,1.0,0.76,1.0
0,1.0,0.66,1.0
0,1.0,0.62,1.0
0,1.0,0.59,1.0
0,0.0,0.45,0.0
0,0.01,0.41,0.01
0,0.0,0.47,0.47
0,0.0,0.39,0.0
0,0.0,0.28,0.0
0,0.0,0.29,0.0
0,0.0,0.29,0.0
0,0.0,0.31,0.0
0,0.0,0.2,0.0
0,0.0,0.2,0.0
0,0.0,0.17,0.0
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.0,0.12,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
