,DS,MV,proposed1(wcv)
0,0.7,0.92,0.92
0,0.7,0.96,0.96
0,0.7,0.87,0.87
0,0.7,0.87,0.87
0,0.7,0.81,0.81
0,0.7,0.86,0.86
0,0.7,0.83,0.83
0,0.7,0.72,0.72
0,0.7,0.82,0.82
0,0.7,0.75,0.75
0,0.7,0.76,0.76
0,0.7,0.79,0.79
0,0.7,0.75,0.75
0,0.7,0.69,0.69
0,0.7,0.71,0.71
0,0.7,0.62,0.62
0,0.7,0.59,0.59
0,0.7,0.67,0.67
0,0.7,0.6,0.7
0,0.3,0.58,0.58
0,0.7,0.62,0.62
0,0.7,0.55,0.55
0,0.3,0.57,0.57
0,0.7,0.53,0.53
0,0.3,0.51,0.51
0,0.3,0.44,0.44
0,0.7,0.57,0.57
0,0.3,0.53,0.53
0,0.3,0.48,0.48
0,0.3,0.41,0.41
0,0.3,0.46,0.3
0,0.7,0.42,0.42
0,0.3,0.37,0.37
0,0.3,0.38,0.3
0,0.3,0.38,0.38
0,0.3,0.29,0.29
0,0.3,0.31,0.31
0,0.3,0.3,0.3
0,0.3,0.42,0.42
0,0.3,0.2,0.2
0,0.3,0.3,0.3
0,0.3,0.22,0.22
0,0.3,0.23,0.23
0,0.3,0.17,0.17
0,0.3,0.16,0.16
0,0.3,0.21,0.21
0,0.3,0.11,0.11
0,0.3,0.18,0.18
0,0.3,0.17,0.17
0,0.3,0.08,0.08
0,0.3,0.15,0.15
