,DS,MV,proposed1(wcv)
0,0.5,0.91,0.91
0,0.5,0.85,0.85
0,0.5,0.88,0.88
0,0.5,0.85,0.85
0,0.5,0.84,0.84
0,0.5,0.88,0.88
0,0.5,0.86,0.86
0,0.5,0.73,0.73
0,0.5,0.76,0.76
0,0.5,0.76,0.76
0,0.5,0.67,0.67
0,0.5,0.63,0.63
0,0.5,0.78,0.78
0,0.5,0.65,0.65
0,0.5,0.78,0.78
0,0.5,0.51,0.51
0,0.5,0.73,0.73
0,0.5,0.68,0.68
0,0.5,0.58,0.58
0,0.5,0.58,0.58
0,0.5,0.57,0.57
0,0.5,0.59,0.59
0,0.5,0.51,0.51
0,0.5,0.48,0.48
0,0.5,0.64,0.64
0,0.5,0.53,0.53
0,0.5,0.41,0.41
0,0.5,0.4,0.4
0,0.5,0.49,0.49
0,0.5,0.44,0.44
0,0.5,0.38,0.38
0,0.5,0.45,0.45
0,0.5,0.38,0.38
0,0.5,0.38,0.38
0,0.5,0.27,0.27
0,0.5,0.34,0.34
0,0.5,0.35,0.35
0,0.5,0.24,0.24
0,0.5,0.25,0.25
0,0.5,0.25,0.25
0,0.5,0.3,0.3
0,0.5,0.33,0.33
0,0.5,0.24,0.24
0,0.5,0.19,0.19
0,0.5,0.25,0.25
0,0.5,0.17,0.17
0,0.5,0.14,0.14
0,0.5,0.12,0.12
0,0.5,0.15,0.15
0,0.5,0.09,0.09
0,0.5,0.08,0.08
