,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.99,1.0
0,1.0,0.91,1.0
0,1.0,0.93,1.0
0,1.0,0.91,1.0
0,1.0,0.91,1.0
0,0.99,0.88,1.0
0,0.99,0.84,1.0
0,1.0,0.77,1.0
0,1.0,0.76,1.0
0,0.99,0.8,1.0
0,1.0,0.69,1.0
0,1.0,0.53,0.98
0,1.0,0.67,1.0
0,1.0,0.53,1.0
0,1.0,0.57,1.0
0,1.0,0.52,1.0
0,0.01,0.36,0.01
0,0.0,0.39,1.0
0,0.0,0.33,0.0
0,0.0,0.3,0.0
0,0.0,0.28,0.0
0,0.01,0.31,0.01
0,0.0,0.29,0.0
0,0.0,0.23,0.0
0,0.01,0.2,0.01
0,0.0,0.08,0.0
0,0.0,0.12,0.0
0,0.0,0.1,0.0
0,0.0,0.07,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
