,DS,MV,proposed1(wcv)
0,0.7,0.92,0.92
0,0.7,0.86,0.86
0,0.7,0.85,0.85
0,0.7,0.86,0.86
0,0.7,0.86,0.86
0,0.7,0.87,0.87
0,0.7,0.83,0.7
0,0.7,0.79,0.79
0,0.7,0.78,0.78
0,0.7,0.75,0.75
0,0.7,0.71,0.71
0,0.7,0.7,0.7
0,0.7,0.75,0.75
0,0.7,0.72,0.72
0,0.7,0.72,0.7
0,0.3,0.68,0.68
0,0.7,0.74,0.74
0,0.7,0.53,0.53
0,0.7,0.67,0.67
0,0.7,0.58,0.58
0,0.7,0.52,0.52
0,0.7,0.59,0.59
0,0.3,0.55,0.55
0,0.7,0.51,0.51
0,0.3,0.52,0.52
0,0.7,0.63,0.63
0,0.3,0.5,0.5
0,0.7,0.47,0.47
0,0.7,0.42,0.26
0,0.3,0.4,0.4
0,0.3,0.45,0.3
0,0.3,0.41,0.41
0,0.3,0.44,0.44
0,0.3,0.35,0.35
0,0.3,0.38,0.38
0,0.3,0.28,0.28
0,0.3,0.35,0.35
0,0.3,0.3,0.3
0,0.3,0.27,0.27
0,0.3,0.28,0.28
0,0.3,0.28,0.28
0,0.3,0.23,0.3
0,0.3,0.17,0.17
0,0.3,0.22,0.22
0,0.3,0.24,0.24
0,0.3,0.15,0.15
0,0.3,0.11,0.11
0,0.3,0.11,0.11
0,0.3,0.14,0.14
0,0.3,0.06,0.06
0,0.3,0.1,0.1
