,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,1.0,0.88,1.0
0,0.99,0.96,1.0
0,1.0,0.87,1.0
0,1.0,0.84,1.0
0,1.0,0.88,1.0
0,1.0,0.81,1.0
0,1.0,0.79,1.0
0,1.0,0.83,1.0
0,1.0,0.7,1.0
0,1.0,0.75,1.0
0,1.0,0.54,0.54
0,1.0,0.64,0.57
0,0.99,0.6,0.58
0,0.0,0.48,0.5
0,0.01,0.5,0.43
0,0.0,0.45,0.46
0,0.0,0.33,0.0
0,0.01,0.28,0.0
0,0.0,0.37,0.0
0,0.0,0.29,0.0
0,0.0,0.22,0.0
0,0.0,0.18,0.0
0,0.0,0.08,0.0
0,0.0,0.16,0.0
0,0.0,0.15,0.0
0,0.0,0.08,0.0
0,0.0,0.11,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
