,DS,MV,proposed1(wcv)
0,0.7,0.93,0.93
0,0.7,0.89,0.89
0,0.7,0.89,0.89
0,0.7,0.83,0.83
0,0.7,0.8,0.8
0,0.7,0.86,0.86
0,0.7,0.82,0.82
0,0.7,0.82,0.82
0,0.7,0.78,0.78
0,0.7,0.78,0.78
0,0.7,0.75,0.75
0,0.7,0.76,0.76
0,0.7,0.68,0.68
0,0.7,0.72,0.72
0,0.7,0.64,0.64
0,0.7,0.66,0.66
0,0.7,0.6,0.6
0,0.3,0.6,0.6
0,0.7,0.61,0.7
0,0.3,0.51,0.51
0,0.3,0.67,0.67
0,0.3,0.52,0.52
0,0.7,0.51,0.51
0,0.7,0.48,0.48
0,0.7,0.57,0.57
0,0.7,0.54,0.54
0,0.3,0.45,0.45
0,0.7,0.47,0.47
0,0.3,0.48,0.48
0,0.3,0.34,0.34
0,0.7,0.42,0.42
0,0.3,0.33,0.33
0,0.3,0.37,0.37
0,0.3,0.34,0.34
0,0.3,0.32,0.32
0,0.3,0.33,0.33
0,0.3,0.37,0.37
0,0.3,0.26,0.26
0,0.3,0.24,0.24
0,0.3,0.2,0.2
0,0.3,0.18,0.18
0,0.3,0.3,0.3
0,0.3,0.22,0.22
0,0.3,0.19,0.19
0,0.3,0.15,0.15
0,0.3,0.21,0.21
0,0.3,0.12,0.12
0,0.3,0.13,0.3
0,0.3,0.11,0.11
0,0.3,0.11,0.11
0,0.3,0.12,0.12
