,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.97,0.99
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,0.99,0.84,0.99
0,1.0,0.89,1.0
0,1.0,0.86,1.0
0,1.0,0.87,1.0
0,1.0,0.84,0.99
0,1.0,0.69,1.0
0,1.0,0.66,1.0
0,1.0,0.73,1.0
0,1.0,0.65,1.0
0,1.0,0.69,1.0
0,1.0,0.59,0.59
0,1.0,0.55,0.55
0,1.0,0.59,0.56
0,0.01,0.4,0.4
0,0.0,0.47,0.47
0,0.0,0.34,0.0
0,0.0,0.37,0.32
0,0.0,0.3,0.0
0,0.0,0.32,0.0
0,0.0,0.16,0.0
0,0.0,0.13,0.0
0,0.0,0.17,0.0
0,0.0,0.16,0.0
0,0.0,0.12,0.0
0,0.0,0.16,0.0
0,0.0,0.08,0.0
0,0.0,0.04,0.0
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
