,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,1.0,1.0,0.99
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,0.99,0.94,0.99
0,1.0,0.98,1.0
0,0.99,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,1.0,0.9,1.0
0,1.0,0.92,1.0
0,1.0,0.89,1.0
0,1.0,0.78,1.0
0,1.0,0.71,1.0
0,1.0,0.73,1.0
0,1.0,0.66,1.0
0,0.99,0.66,0.99
0,1.0,0.64,0.64
0,1.0,0.59,1.0
0,1.0,0.47,0.49
0,0.0,0.47,0.47
0,0.01,0.44,0.44
0,0.0,0.51,0.5
0,0.0,0.35,0.35
0,0.0,0.31,0.0
0,0.0,0.26,0.0
0,0.0,0.2,0.0
0,0.0,0.21,0.0
0,0.0,0.14,0.0
0,0.0,0.12,0.0
0,0.0,0.25,0.0
0,0.0,0.13,0.0
0,0.0,0.12,0.0
0,0.0,0.1,0.0
0,0.0,0.09,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.01,0.0,0.01
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
