,DS,MV,proposed1(wcv)
0,1.0,1.0,0.99
0,1.0,1.0,1.0
0,0.99,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,0.99,0.96,0.99
0,0.99,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.91,1.0
0,1.0,0.9,1.0
0,0.98,0.84,1.0
0,1.0,0.78,0.99
0,1.0,0.77,1.0
0,1.0,0.86,1.0
0,0.99,0.76,0.99
0,0.99,0.72,1.0
0,0.99,0.75,0.99
0,1.0,0.77,1.0
0,0.99,0.58,0.0
0,1.0,0.7,1.0
0,0.0,0.53,1.0
0,1.0,0.54,1.0
0,1.0,0.49,1.0
0,0.0,0.46,0.0
0,0.0,0.36,0.0
0,0.0,0.38,0.0
0,0.0,0.34,0.0
0,0.0,0.34,0.0
0,0.0,0.27,0.0
0,0.0,0.34,0.0
0,0.01,0.27,0.0
0,0.01,0.21,0.0
0,0.0,0.12,0.0
0,0.01,0.1,0.0
0,0.0,0.13,0.0
0,0.0,0.09,0.0
0,0.02,0.13,0.0
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.0
0,0.01,0.02,0.01
0,0.01,0.0,0.01
0,0.01,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
