,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.98,0.99,1.0
0,0.95,0.95,0.97
0,0.98,0.97,0.99
0,0.99,0.97,1.0
0,0.98,0.94,1.0
0,0.99,0.95,0.98
0,1.0,0.93,1.0
0,0.99,0.92,1.0
0,0.98,0.9,0.99
0,0.98,0.91,1.0
0,0.98,0.86,0.99
0,0.99,0.86,0.99
0,0.99,0.82,1.0
0,0.96,0.78,0.97
0,0.99,0.75,0.99
0,0.99,0.75,0.99
0,0.99,0.68,0.98
0,1.0,0.71,1.0
0,0.99,0.67,1.0
0,0.97,0.64,0.96
0,0.0,0.52,0.0
0,1.0,0.55,0.85
0,0.01,0.5,0.64
0,0.96,0.57,0.99
0,1.0,0.5,1.0
0,0.02,0.45,0.01
0,0.0,0.34,0.01
0,0.02,0.35,0.09
0,0.02,0.41,0.02
0,0.02,0.42,0.03
0,0.01,0.32,0.01
0,0.02,0.39,0.01
0,0.01,0.29,0.03
0,0.01,0.17,0.0
0,0.02,0.21,0.01
0,0.01,0.19,0.01
0,0.01,0.12,0.0
0,0.01,0.18,0.01
0,0.01,0.11,0.02
0,0.02,0.1,0.0
0,0.02,0.1,0.0
0,0.01,0.06,0.0
0,0.04,0.12,0.03
0,0.0,0.03,0.0
0,0.01,0.04,0.01
0,0.0,0.01,0.0
0,0.01,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
