,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,0.99,0.99,0.99
0,0.99,0.97,0.96
0,1.0,0.98,0.98
0,1.0,0.99,0.99
0,0.99,0.94,0.97
0,1.0,0.93,0.95
0,1.0,0.91,0.94
0,1.0,0.91,0.98
0,0.99,0.91,0.93
0,1.0,0.79,0.92
0,1.0,0.83,0.92
0,1.0,0.8,0.8
0,1.0,0.89,0.92
0,1.0,0.77,0.77
0,1.0,0.62,0.7
0,0.99,0.74,0.8
0,0.99,0.51,0.62
0,0.99,0.63,0.67
0,0.99,0.57,0.64
0,1.0,0.54,0.57
0,1.0,0.57,0.6
0,1.0,0.53,0.56
0,1.0,0.47,0.58
0,0.0,0.39,0.24
0,0.01,0.35,0.35
0,0.0,0.27,0.27
0,0.02,0.3,0.2
0,0.0,0.28,0.25
0,0.0,0.31,0.31
0,0.01,0.25,0.25
0,0.0,0.15,0.17
0,0.0,0.14,0.1
0,0.0,0.14,0.14
0,0.0,0.12,0.09
0,0.0,0.12,0.12
0,0.0,0.12,0.26
0,0.01,0.05,0.06
0,0.0,0.09,0.09
0,0.01,0.02,0.03
0,0.0,0.03,0.03
0,0.01,0.08,0.05
0,0.01,0.02,0.01
0,0.0,0.04,0.02
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.01,0.0,0.0
0,0.0,0.0,0.0
