,DS,MV,proposed1(wcv)
0,0.5,0.92,0.92
0,0.5,0.88,0.88
0,0.5,0.92,0.92
0,0.5,0.85,0.85
0,0.5,0.87,0.87
0,0.5,0.78,0.78
0,0.5,0.76,0.76
0,0.5,0.88,0.88
0,0.5,0.78,0.78
0,0.5,0.79,0.79
0,0.5,0.76,0.76
0,0.5,0.74,0.74
0,0.5,0.67,0.67
0,0.5,0.68,0.68
0,0.5,0.73,0.73
0,0.5,0.69,0.69
0,0.5,0.63,0.63
0,0.5,0.66,0.66
0,0.5,0.67,0.67
0,0.5,0.59,0.59
0,0.5,0.56,0.56
0,0.5,0.5,0.5
0,0.5,0.51,0.51
0,0.5,0.54,0.54
0,0.5,0.46,0.46
0,0.5,0.5,0.5
0,0.5,0.58,0.58
0,0.5,0.48,0.48
0,0.5,0.39,0.39
0,0.5,0.46,0.46
0,0.5,0.43,0.43
0,0.5,0.4,0.4
0,0.5,0.43,0.43
0,0.5,0.49,0.49
0,0.5,0.28,0.28
0,0.5,0.31,0.31
0,0.5,0.31,0.31
0,0.5,0.32,0.32
0,0.5,0.22,0.22
0,0.5,0.21,0.21
0,0.5,0.2,0.2
0,0.5,0.25,0.25
0,0.5,0.13,0.13
0,0.5,0.21,0.21
0,0.5,0.2,0.2
0,0.5,0.19,0.19
0,0.5,0.13,0.13
0,0.5,0.1,0.1
0,0.5,0.14,0.14
0,0.5,0.06,0.06
0,0.5,0.11,0.11
