,DS,MV,proposed1(wcv)
0,0.8,0.87,0.87
0,0.8,0.91,0.91
0,0.8,0.88,0.88
0,0.8,0.81,0.81
0,0.8,0.81,0.81
0,0.8,0.85,0.85
0,0.8,0.8,0.8
0,0.8,0.77,0.8
0,0.8,0.77,0.77
0,0.8,0.81,0.8
0,0.8,0.71,0.8
0,0.8,0.73,0.73
0,0.8,0.73,0.73
0,0.8,0.69,0.69
0,0.8,0.69,0.69
0,0.8,0.68,0.8
0,0.8,0.65,0.65
0,0.2,0.57,0.57
0,0.8,0.65,0.77
0,0.8,0.57,0.57
0,0.8,0.57,0.57
0,0.8,0.59,0.59
0,0.2,0.44,0.2
0,0.8,0.54,0.54
0,0.2,0.43,0.43
0,0.2,0.48,0.48
0,0.8,0.56,0.8
0,0.8,0.5,0.5
0,0.2,0.44,0.2
0,0.2,0.44,0.2
0,0.2,0.43,0.43
0,0.2,0.41,0.2
0,0.2,0.28,0.28
0,0.2,0.42,0.42
0,0.2,0.38,0.2
0,0.2,0.27,0.27
0,0.2,0.28,0.28
0,0.2,0.35,0.35
0,0.2,0.34,0.34
0,0.2,0.21,0.21
0,0.2,0.21,0.21
0,0.2,0.23,0.23
0,0.2,0.29,0.29
0,0.2,0.14,0.14
0,0.2,0.16,0.16
0,0.2,0.24,0.24
0,0.2,0.09,0.09
0,0.2,0.14,0.14
0,0.2,0.09,0.09
0,0.2,0.07,0.07
0,0.2,0.02,0.02
