,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.92,1.0
0,1.0,0.95,1.0
0,1.0,0.84,1.0
0,1.0,0.89,1.0
0,1.0,0.78,1.0
0,1.0,0.74,0.99
0,0.99,0.67,1.0
0,1.0,0.67,1.0
0,1.0,0.65,1.0
0,1.0,0.57,1.0
0,0.99,0.65,0.99
0,1.0,0.6,1.0
0,0.99,0.53,0.99
0,1.0,0.45,0.0
0,0.0,0.43,0.0
0,0.0,0.44,0.0
0,0.0,0.28,0.0
0,0.01,0.32,0.01
0,0.0,0.29,0.0
0,0.0,0.22,0.0
0,0.0,0.18,0.0
0,0.0,0.18,0.0
0,0.0,0.11,0.0
0,0.0,0.17,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
