,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.99,1.0
0,0.99,0.97,0.99
0,0.99,0.96,0.99
0,0.98,0.95,0.98
0,1.0,0.95,0.99
0,0.99,0.95,0.99
0,1.0,0.96,1.0
0,0.99,0.89,0.98
0,0.99,0.87,0.99
0,1.0,0.87,1.0
0,0.96,0.9,0.97
0,0.98,0.88,1.0
0,0.97,0.81,0.97
0,0.99,0.78,0.99
0,0.99,0.77,0.99
0,0.98,0.8,0.99
0,1.0,0.75,1.0
0,1.0,0.75,1.0
0,0.99,0.7,0.7
0,0.99,0.62,0.61
0,1.0,0.7,0.53
0,0.99,0.57,0.55
0,1.0,0.54,0.54
0,0.99,0.51,0.51
0,0.96,0.48,0.52
0,0.0,0.49,0.49
0,0.0,0.44,0.45
0,0.98,0.51,0.48
0,0.01,0.44,0.44
0,0.0,0.3,0.0
0,0.0,0.34,0.27
0,0.01,0.38,0.38
0,0.03,0.25,0.0
0,0.02,0.23,0.26
0,0.01,0.18,0.02
0,0.03,0.22,0.01
0,0.0,0.16,0.01
0,0.04,0.18,0.03
0,0.01,0.05,0.01
0,0.0,0.06,0.0
0,0.0,0.11,0.0
0,0.02,0.11,0.02
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.03,0.02,0.02
0,0.01,0.02,0.0
0,0.01,0.02,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
