,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,0.99,0.96,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,0.99,0.95,1.0
0,0.99,0.96,0.99
0,1.0,0.97,0.99
0,1.0,0.91,1.0
0,0.99,0.9,1.0
0,1.0,0.92,1.0
0,1.0,0.87,1.0
0,1.0,0.84,1.0
0,1.0,0.85,1.0
0,1.0,0.72,1.0
0,1.0,0.63,1.0
0,1.0,0.68,1.0
0,1.0,0.67,1.0
0,1.0,0.59,1.0
0,1.0,0.64,1.0
0,1.0,0.57,1.0
0,1.0,0.52,1.0
0,1.0,0.51,0.61
0,0.0,0.44,0.46
0,0.0,0.4,0.42
0,0.0,0.32,0.0
0,0.0,0.26,0.0
0,0.0,0.35,0.02
0,0.01,0.31,0.02
0,0.01,0.27,0.0
0,0.01,0.28,0.0
0,0.0,0.18,0.0
0,0.0,0.13,0.0
0,0.0,0.24,0.0
0,0.0,0.11,0.0
0,0.0,0.13,0.0
0,0.01,0.08,0.0
0,0.01,0.12,0.0
0,0.0,0.06,0.0
0,0.0,0.06,0.0
0,0.01,0.01,0.01
0,0.0,0.09,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
