,DS,MV,proposed1(wcv)
0,0.9,1.0,0.99
0,0.9,0.96,0.97
0,0.9,0.98,0.98
0,0.9,0.95,0.99
0,0.9,0.92,0.99
0,0.9,0.89,0.99
0,0.9,0.87,0.99
0,0.9,0.92,0.95
0,0.9,0.86,0.99
0,0.9,0.87,0.92
0,0.9,0.77,0.97
0,0.9,0.79,0.97
0,0.9,0.74,0.99
0,0.9,0.79,0.98
0,0.9,0.72,0.97
0,0.9,0.75,0.97
0,0.9,0.77,0.99
0,0.9,0.69,0.92
0,0.9,0.7,0.95
0,0.9,0.68,0.98
0,0.9,0.64,0.97
0,0.9,0.62,0.98
0,0.9,0.63,1.0
0,0.9,0.53,0.98
0,0.9,0.59,0.11
0,0.9,0.51,0.93
0,0.07,0.49,0.01
0,0.1,0.42,0.1
0,0.1,0.4,0.02
0,0.1,0.46,0.07
0,0.1,0.39,0.04
0,0.1,0.33,0.02
0,0.1,0.31,0.04
0,0.1,0.3,0.01
0,0.1,0.23,0.05
0,0.1,0.26,0.05
0,0.1,0.24,0.05
0,0.1,0.28,0.02
0,0.1,0.21,0.03
0,0.1,0.12,0.03
0,0.1,0.07,0.01
0,0.1,0.12,0.0
0,0.1,0.09,0.07
0,0.1,0.12,0.04
0,0.1,0.12,0.0
0,0.1,0.07,0.02
0,0.1,0.03,0.0
0,0.1,0.03,0.03
0,0.1,0.04,0.04
0,0.1,0.03,0.0
0,0.1,0.04,0.04
