,DS,MV,proposed1(wcv)
0,0.8,0.98,0.99
0,0.8,0.96,0.95
0,0.8,0.94,0.98
0,0.8,0.91,0.98
0,0.8,0.93,0.96
0,0.8,0.96,1.0
0,0.8,0.92,0.98
0,0.8,0.91,0.98
0,0.8,0.88,0.96
0,0.8,0.82,0.98
0,0.8,0.79,0.94
0,0.8,0.79,1.0
0,0.8,0.84,0.96
0,0.8,0.76,0.95
0,0.8,0.8,0.99
0,0.8,0.65,0.97
0,0.8,0.71,0.97
0,0.8,0.61,0.98
0,0.8,0.71,0.95
0,0.8,0.57,0.81
0,0.8,0.57,0.97
0,0.8,0.68,0.96
0,0.8,0.6,0.99
0,0.8,0.48,0.96
0,0.8,0.47,0.83
0,0.2,0.48,0.3
0,0.17,0.49,0.94
0,0.19,0.36,0.02
0,0.2,0.27,0.15
0,0.2,0.33,0.04
0,0.2,0.37,0.17
0,0.2,0.4,0.02
0,0.2,0.3,0.06
0,0.2,0.26,0.03
0,0.2,0.28,0.07
0,0.2,0.31,0.01
0,0.2,0.25,0.1
0,0.2,0.26,0.12
0,0.2,0.2,0.09
0,0.2,0.1,0.04
0,0.2,0.19,0.02
0,0.2,0.12,0.03
0,0.2,0.13,0.07
0,0.2,0.12,0.09
0,0.2,0.12,0.04
0,0.2,0.06,0.04
0,0.2,0.04,0.0
0,0.2,0.05,0.03
0,0.2,0.03,0.03
0,0.17,0.01,0.01
0,0.2,0.04,0.04
