,DS,MV,proposed1(wcv)
0,0.7,0.86,0.86
0,0.7,0.83,0.83
0,0.7,0.91,0.91
0,0.7,0.84,0.84
0,0.7,0.82,0.82
0,0.7,0.82,0.82
0,0.7,0.8,0.8
0,0.7,0.77,0.77
0,0.7,0.83,0.83
0,0.7,0.79,0.79
0,0.7,0.68,0.68
0,0.7,0.72,0.72
0,0.7,0.77,0.77
0,0.7,0.58,0.58
0,0.7,0.69,0.69
0,0.7,0.65,0.65
0,0.7,0.63,0.63
0,0.7,0.64,0.64
0,0.7,0.72,0.72
0,0.7,0.62,0.62
0,0.7,0.62,0.62
0,0.7,0.57,0.57
0,0.3,0.54,0.54
0,0.7,0.6,0.6
0,0.7,0.54,0.54
0,0.7,0.48,0.48
0,0.3,0.52,0.52
0,0.3,0.43,0.43
0,0.3,0.44,0.44
0,0.3,0.36,0.36
0,0.3,0.41,0.3
0,0.3,0.38,0.38
0,0.3,0.47,0.47
0,0.3,0.38,0.38
0,0.3,0.36,0.36
0,0.3,0.42,0.42
0,0.3,0.29,0.29
0,0.3,0.32,0.32
0,0.3,0.34,0.34
0,0.3,0.25,0.25
0,0.3,0.27,0.27
0,0.3,0.27,0.27
0,0.3,0.26,0.26
0,0.3,0.16,0.16
0,0.3,0.14,0.14
0,0.3,0.1,0.1
0,0.3,0.12,0.12
0,0.3,0.15,0.15
0,0.3,0.13,0.13
0,0.3,0.1,0.1
0,0.3,0.09,0.09
