,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,0.98,0.94,0.99
0,1.0,1.0,1.0
0,0.99,0.92,1.0
0,1.0,0.91,1.0
0,1.0,0.93,1.0
0,1.0,0.9,1.0
0,1.0,0.88,1.0
0,1.0,0.86,1.0
0,1.0,0.89,1.0
0,1.0,0.82,1.0
0,1.0,0.75,1.0
0,1.0,0.82,0.99
0,1.0,0.76,1.0
0,0.99,0.68,0.99
0,1.0,0.66,1.0
0,1.0,0.62,1.0
0,1.0,0.67,1.0
0,1.0,0.69,1.0
0,1.0,0.59,1.0
0,0.0,0.49,1.0
0,0.0,0.47,0.0
0,0.01,0.5,0.01
0,1.0,0.46,0.98
0,0.01,0.23,0.01
0,0.0,0.28,0.0
0,0.01,0.31,0.01
0,0.02,0.15,0.0
0,0.0,0.18,0.0
0,0.0,0.22,0.0
0,0.0,0.15,0.0
0,0.0,0.13,0.0
0,0.01,0.19,0.01
0,0.0,0.12,0.0
0,0.0,0.13,0.0
0,0.0,0.08,0.0
0,0.0,0.1,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.04,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.01
0,0.0,0.0,0.0
