,DS,MV,proposed1(wcv)
0,0.8,0.85,0.85
0,0.8,0.84,0.84
0,0.8,0.86,0.86
0,0.8,0.85,0.85
0,0.8,0.9,0.8
0,0.8,0.83,0.83
0,0.8,0.85,0.85
0,0.8,0.79,0.79
0,0.8,0.73,0.73
0,0.8,0.76,0.76
0,0.8,0.68,0.68
0,0.8,0.68,0.68
0,0.8,0.77,0.77
0,0.8,0.77,0.77
0,0.8,0.72,0.72
0,0.8,0.67,0.67
0,0.8,0.75,0.75
0,0.8,0.67,0.67
0,0.8,0.67,0.67
0,0.2,0.55,0.55
0,0.8,0.53,0.53
0,0.8,0.54,0.54
0,0.8,0.47,0.47
0,0.8,0.51,0.51
0,0.8,0.63,0.63
0,0.8,0.46,0.46
0,0.2,0.47,0.76
0,0.2,0.45,0.2
0,0.2,0.44,0.44
0,0.2,0.37,0.37
0,0.2,0.38,0.2
0,0.2,0.32,0.32
0,0.2,0.36,0.36
0,0.2,0.31,0.31
0,0.2,0.38,0.38
0,0.2,0.29,0.29
0,0.2,0.31,0.31
0,0.2,0.35,0.35
0,0.2,0.33,0.2
0,0.2,0.26,0.26
0,0.2,0.29,0.2
0,0.2,0.21,0.21
0,0.2,0.23,0.23
0,0.2,0.13,0.13
0,0.2,0.24,0.24
0,0.2,0.16,0.16
0,0.2,0.16,0.16
0,0.2,0.17,0.17
0,0.2,0.11,0.11
0,0.2,0.17,0.17
0,0.2,0.1,0.1
