,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,1.0,0.92,0.99
0,0.99,0.93,1.0
0,0.99,0.94,1.0
0,1.0,0.92,1.0
0,0.99,0.9,1.0
0,1.0,0.9,1.0
0,0.99,0.86,1.0
0,1.0,0.8,1.0
0,1.0,0.85,0.99
0,1.0,0.7,1.0
0,0.99,0.65,1.0
0,0.99,0.74,0.99
0,1.0,0.64,1.0
0,0.99,0.64,1.0
0,1.0,0.62,1.0
0,1.0,0.62,1.0
0,1.0,0.47,0.99
0,0.0,0.45,0.0
0,0.0,0.48,0.0
0,1.0,0.36,0.0
0,0.0,0.4,0.01
0,0.01,0.27,0.01
0,0.0,0.36,0.0
0,0.0,0.2,0.0
0,0.0,0.31,0.01
0,0.0,0.23,0.0
0,0.01,0.2,0.0
0,0.0,0.08,0.0
0,0.0,0.19,0.03
0,0.01,0.16,0.01
0,0.0,0.12,0.0
0,0.0,0.09,0.0
0,0.01,0.07,0.0
0,0.0,0.05,0.0
0,0.0,0.08,0.0
0,0.01,0.01,0.0
0,0.01,0.03,0.0
0,0.02,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
