,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.97,0.99,0.99
0,1.0,0.98,1.0
0,0.99,0.99,1.0
0,0.99,0.99,1.0
0,1.0,0.93,1.0
0,0.99,0.93,0.99
0,0.99,0.9,1.0
0,0.98,0.92,0.99
0,0.99,0.88,0.99
0,0.98,0.89,1.0
0,0.99,0.86,0.99
0,0.98,0.83,0.99
0,1.0,0.85,0.99
0,0.98,0.78,0.99
0,0.97,0.76,0.98
0,0.99,0.73,0.99
0,0.99,0.77,0.99
0,1.0,0.63,1.0
0,1.0,0.6,1.0
0,1.0,0.61,1.0
0,0.98,0.59,1.0
0,0.98,0.59,0.98
0,0.98,0.55,0.98
0,0.98,0.49,0.97
0,0.02,0.51,0.02
0,0.0,0.51,0.0
0,0.01,0.47,0.6
0,0.03,0.36,0.02
0,0.03,0.37,0.03
0,0.04,0.38,0.0
0,0.04,0.33,0.04
0,0.01,0.35,0.02
0,0.0,0.23,0.0
0,0.04,0.16,0.03
0,0.01,0.2,0.02
0,0.0,0.15,0.0
0,0.0,0.17,0.0
0,0.01,0.2,0.0
0,0.0,0.04,0.0
0,0.03,0.11,0.02
0,0.04,0.08,0.02
0,0.01,0.06,0.0
0,0.01,0.05,0.01
0,0.01,0.08,0.01
0,0.0,0.02,0.01
0,0.0,0.0,0.0
0,0.03,0.01,0.01
0,0.01,0.01,0.01
0,0.01,0.02,0.01
0,0.0,0.0,0.0
