,DS,MV,proposed1(wcv)
0,0.98,0.97,0.98
0,1.0,0.97,0.98
0,0.99,0.98,0.99
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,0.98,0.96,1.0
0,0.99,0.95,1.0
0,0.96,0.91,0.99
0,0.98,0.9,0.99
0,0.99,0.91,0.97
0,0.98,0.88,0.97
0,0.99,0.84,0.99
0,0.99,0.78,0.99
0,0.98,0.78,0.98
0,0.99,0.78,0.99
0,0.99,0.68,0.98
0,0.98,0.7,0.99
0,0.97,0.53,1.0
0,1.0,0.66,1.0
0,0.96,0.64,0.99
0,1.0,0.73,1.0
0,0.96,0.67,0.98
0,0.95,0.56,0.99
0,1.0,0.49,0.78
0,1.0,0.52,1.0
0,0.01,0.47,0.0
0,0.04,0.5,0.99
0,0.0,0.42,0.02
0,0.04,0.4,0.01
0,0.0,0.3,0.0
0,0.0,0.32,0.01
0,0.02,0.3,0.03
0,0.01,0.41,0.01
0,0.01,0.3,0.0
0,0.0,0.19,0.01
0,0.02,0.15,0.02
0,0.01,0.18,0.0
0,0.0,0.11,0.0
0,0.0,0.12,0.02
0,0.02,0.05,0.0
0,0.02,0.07,0.02
0,0.04,0.13,0.04
0,0.01,0.08,0.0
0,0.04,0.07,0.01
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.05,0.06,0.03
0,0.02,0.03,0.01
0,0.0,0.0,0.0
0,0.02,0.02,0.02
