,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.98,0.97,0.99
0,0.99,0.98,0.99
0,0.96,0.93,0.99
0,0.97,0.98,1.0
0,0.98,0.97,0.97
0,1.0,0.96,1.0
0,0.99,0.88,0.99
0,0.97,0.9,1.0
0,0.96,0.92,1.0
0,1.0,0.92,1.0
0,0.98,0.86,1.0
0,1.0,0.77,0.99
0,0.99,0.89,1.0
0,0.98,0.78,1.0
0,0.98,0.82,0.99
0,0.99,0.81,0.99
0,0.99,0.66,0.75
0,0.99,0.74,0.99
0,0.99,0.68,0.69
0,1.0,0.59,0.59
0,0.97,0.63,0.99
0,1.0,0.58,0.65
0,0.99,0.55,0.4
0,1.0,0.54,0.54
0,0.02,0.45,0.36
0,0.0,0.48,0.47
0,0.02,0.42,0.42
0,0.0,0.4,0.35
0,0.01,0.35,0.29
0,0.02,0.31,0.31
0,0.0,0.31,0.0
0,0.01,0.28,0.37
0,0.01,0.14,0.0
0,0.0,0.21,0.0
0,0.02,0.23,0.01
0,0.01,0.15,0.02
0,0.01,0.14,0.0
0,0.04,0.11,0.0
0,0.02,0.14,0.02
0,0.03,0.09,0.02
0,0.02,0.09,0.02
0,0.01,0.05,0.01
0,0.02,0.05,0.01
0,0.01,0.03,0.01
0,0.0,0.02,0.0
0,0.0,0.01,0.01
0,0.01,0.06,0.01
0,0.02,0.02,0.02
0,0.01,0.01,0.01
0,0.01,0.01,0.01
