,DS,MV,proposed1(wcv)
0,0.6,0.85,0.85
0,0.6,0.9,0.9
0,0.6,0.86,0.86
0,0.6,0.91,0.91
0,0.6,0.85,0.85
0,0.6,0.77,0.77
0,0.4,0.82,0.74
0,0.6,0.8,0.8
0,0.6,0.81,0.81
0,0.6,0.78,0.78
0,0.6,0.77,0.77
0,0.6,0.77,0.77
0,0.6,0.74,0.6
0,0.6,0.66,0.66
0,0.6,0.79,0.79
0,0.6,0.57,0.57
0,0.6,0.6,0.6
0,0.6,0.71,0.71
0,0.6,0.61,0.65
0,0.6,0.62,0.62
0,0.4,0.61,0.61
0,0.6,0.57,0.57
0,0.4,0.55,0.55
0,0.6,0.42,0.42
0,0.4,0.62,0.62
0,0.4,0.46,0.46
0,0.6,0.46,0.46
0,0.6,0.51,0.51
0,0.6,0.43,0.43
0,0.4,0.4,0.4
0,0.4,0.35,0.35
0,0.4,0.39,0.39
0,0.4,0.41,0.41
0,0.4,0.43,0.43
0,0.4,0.26,0.26
0,0.4,0.32,0.32
0,0.4,0.25,0.25
0,0.4,0.27,0.27
0,0.4,0.28,0.28
0,0.4,0.21,0.21
0,0.4,0.29,0.29
0,0.6,0.21,0.21
0,0.4,0.31,0.31
0,0.4,0.17,0.17
0,0.4,0.16,0.16
0,0.4,0.2,0.2
0,0.4,0.1,0.1
0,0.4,0.09,0.4
0,0.4,0.07,0.07
0,0.4,0.17,0.17
0,0.4,0.08,0.08
