,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,1.0,0.94,1.0
0,1.0,0.9,1.0
0,1.0,0.94,1.0
0,1.0,0.92,1.0
0,0.98,0.85,0.99
0,1.0,0.87,1.0
0,1.0,0.78,1.0
0,1.0,0.82,1.0
0,1.0,0.69,1.0
0,1.0,0.76,1.0
0,1.0,0.66,1.0
0,1.0,0.6,1.0
0,1.0,0.61,1.0
0,0.99,0.51,1.0
0,1.0,0.48,1.0
0,0.0,0.41,0.0
0,0.0,0.44,0.0
0,0.01,0.26,0.0
0,0.0,0.32,0.0
0,0.0,0.3,0.0
0,0.0,0.26,0.0
0,0.0,0.3,0.0
0,0.0,0.21,0.0
0,0.01,0.19,0.0
0,0.0,0.13,0.0
0,0.0,0.03,0.0
0,0.0,0.12,0.0
0,0.0,0.07,0.0
0,0.0,0.15,0.0
0,0.0,0.06,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
