,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.98,0.99,0.99
0,0.99,1.0,1.0
0,0.99,0.99,1.0
0,1.0,0.98,1.0
0,0.98,0.93,0.98
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,0.99,0.95,1.0
0,0.99,0.91,1.0
0,0.98,0.85,0.98
0,0.98,0.8,1.0
0,0.97,0.85,0.97
0,1.0,0.84,1.0
0,1.0,0.82,0.99
0,1.0,0.7,1.0
0,0.95,0.7,1.0
0,0.99,0.67,0.99
0,0.97,0.73,1.0
0,0.99,0.66,0.99
0,0.97,0.63,0.97
0,0.98,0.69,0.98
0,1.0,0.58,0.6
0,0.99,0.48,0.48
0,0.01,0.55,0.52
0,0.0,0.46,0.45
0,0.0,0.39,0.4
0,0.0,0.42,0.36
0,0.01,0.33,0.36
0,0.01,0.37,0.33
0,0.0,0.31,0.0
0,0.0,0.33,0.0
0,0.02,0.25,0.02
0,0.0,0.3,0.01
0,0.01,0.26,0.01
0,0.01,0.28,0.01
0,0.01,0.17,0.0
0,0.0,0.13,0.0
0,0.03,0.16,0.02
0,0.01,0.1,0.01
0,0.0,0.09,0.0
0,0.04,0.08,0.04
0,0.02,0.14,0.02
0,0.02,0.05,0.01
0,0.02,0.02,0.01
0,0.01,0.01,0.0
0,0.04,0.05,0.04
0,0.03,0.03,0.04
0,0.01,0.03,0.03
0,0.01,0.01,0.01
0,0.01,0.01,0.01
