,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.98,1.0,0.99
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.8,1.0
0,1.0,0.82,1.0
0,1.0,0.74,1.0
0,0.99,0.74,1.0
0,1.0,0.63,1.0
0,1.0,0.67,1.0
0,1.0,0.65,1.0
0,1.0,0.54,1.0
0,1.0,0.54,1.0
0,1.0,0.47,0.52
0,1.0,0.57,0.64
0,0.0,0.34,0.0
0,0.0,0.39,0.0
0,0.0,0.31,0.0
0,0.0,0.36,0.0
0,0.0,0.3,0.0
0,0.0,0.21,0.0
0,0.0,0.21,0.0
0,0.01,0.19,0.01
0,0.0,0.09,0.0
0,0.0,0.18,0.0
0,0.0,0.14,0.0
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.01,0.07,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
