,DS,MV,proposed1(wcv)
0,0.8,0.88,0.88
0,0.8,0.86,0.86
0,0.8,0.88,0.88
0,0.8,0.89,0.89
0,0.8,0.87,0.87
0,0.8,0.86,0.86
0,0.8,0.87,0.87
0,0.8,0.82,0.82
0,0.8,0.75,0.8
0,0.8,0.67,0.8
0,0.8,0.83,0.83
0,0.8,0.74,0.74
0,0.8,0.76,0.76
0,0.8,0.67,0.67
0,0.8,0.72,0.72
0,0.8,0.66,0.8
0,0.8,0.65,0.65
0,0.8,0.55,0.8
0,0.8,0.54,0.54
0,0.8,0.64,0.64
0,0.8,0.55,0.55
0,0.8,0.57,0.57
0,0.8,0.6,0.6
0,0.8,0.53,0.53
0,0.8,0.6,0.6
0,0.2,0.45,0.45
0,0.2,0.46,0.2
0,0.8,0.56,0.56
0,0.8,0.48,0.48
0,0.2,0.43,0.43
0,0.2,0.46,0.2
0,0.2,0.46,0.46
0,0.2,0.36,0.36
0,0.2,0.38,0.38
0,0.2,0.29,0.29
0,0.2,0.38,0.38
0,0.2,0.36,0.36
0,0.2,0.31,0.31
0,0.2,0.27,0.27
0,0.2,0.38,0.38
0,0.2,0.3,0.2
0,0.2,0.2,0.2
0,0.2,0.16,0.16
0,0.2,0.16,0.16
0,0.2,0.17,0.17
0,0.2,0.19,0.19
0,0.2,0.1,0.1
0,0.2,0.12,0.12
0,0.2,0.08,0.08
0,0.2,0.09,0.09
0,0.2,0.08,0.08
