,DS,MV,proposed1(wcv)
0,0.9,0.92,0.92
0,0.9,0.95,0.95
0,0.9,0.91,0.91
0,0.9,0.9,0.9
0,0.9,0.83,0.83
0,0.9,0.84,0.84
0,0.9,0.8,0.9
0,0.9,0.84,0.9
0,0.9,0.73,0.9
0,0.9,0.76,0.9
0,0.9,0.77,0.9
0,0.9,0.7,0.9
0,0.9,0.81,0.81
0,0.9,0.67,0.67
0,0.9,0.66,0.9
0,0.9,0.65,0.9
0,0.9,0.69,0.9
0,0.9,0.53,0.9
0,0.9,0.67,0.9
0,0.9,0.71,0.71
0,0.9,0.64,0.64
0,0.9,0.46,0.46
0,0.1,0.51,0.09
0,0.9,0.57,0.9
0,0.1,0.48,0.1
0,0.1,0.44,0.44
0,0.1,0.48,0.1
0,0.1,0.47,0.47
0,0.9,0.5,0.5
0,0.1,0.34,0.1
0,0.1,0.38,0.1
0,0.1,0.4,0.1
0,0.1,0.44,0.1
0,0.1,0.33,0.33
0,0.1,0.27,0.1
0,0.1,0.4,0.1
0,0.1,0.19,0.19
0,0.1,0.29,0.29
0,0.1,0.21,0.21
0,0.1,0.26,0.26
0,0.1,0.24,0.24
0,0.1,0.2,0.1
0,0.1,0.28,0.1
0,0.1,0.18,0.18
0,0.1,0.24,0.1
0,0.1,0.12,0.12
0,0.1,0.12,0.12
0,0.1,0.17,0.17
0,0.1,0.14,0.1
0,0.1,0.1,0.1
0,0.1,0.07,0.07
