,DS,MV,proposed1(wcv)
0,0.6,0.92,0.92
0,0.6,0.92,0.92
0,0.6,0.89,0.89
0,0.6,0.91,0.91
0,0.6,0.89,0.89
0,0.6,0.8,0.8
0,0.6,0.88,0.88
0,0.6,0.79,0.79
0,0.6,0.8,0.8
0,0.6,0.76,0.76
0,0.6,0.76,0.76
0,0.6,0.72,0.72
0,0.4,0.66,0.66
0,0.6,0.69,0.69
0,0.6,0.75,0.75
0,0.6,0.71,0.71
0,0.6,0.61,0.61
0,0.6,0.58,0.58
0,0.4,0.57,0.57
0,0.4,0.59,0.59
0,0.6,0.67,0.67
0,0.6,0.57,0.57
0,0.6,0.57,0.57
0,0.6,0.65,0.65
0,0.4,0.58,0.58
0,0.4,0.45,0.45
0,0.4,0.43,0.43
0,0.6,0.49,0.49
0,0.4,0.5,0.5
0,0.4,0.45,0.45
0,0.4,0.36,0.36
0,0.6,0.41,0.41
0,0.4,0.45,0.4
0,0.6,0.37,0.37
0,0.4,0.33,0.33
0,0.4,0.38,0.38
0,0.4,0.28,0.28
0,0.4,0.35,0.35
0,0.4,0.29,0.29
0,0.4,0.3,0.3
0,0.4,0.16,0.16
0,0.4,0.33,0.33
0,0.4,0.29,0.4
0,0.4,0.2,0.2
0,0.4,0.15,0.15
0,0.4,0.11,0.11
0,0.4,0.12,0.12
0,0.4,0.19,0.19
0,0.4,0.19,0.19
0,0.4,0.12,0.12
0,0.4,0.1,0.1
