,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.99,0.98,0.99
0,1.0,0.98,1.0
0,1.0,0.96,0.99
0,1.0,0.96,0.99
0,1.0,0.91,0.99
0,1.0,0.94,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,0.99,0.94,1.0
0,1.0,0.86,1.0
0,1.0,0.85,1.0
0,1.0,0.84,0.99
0,1.0,0.8,1.0
0,0.99,0.85,1.0
0,0.98,0.74,1.0
0,1.0,0.75,1.0
0,1.0,0.69,1.0
0,0.99,0.65,0.99
0,0.99,0.6,0.98
0,1.0,0.57,1.0
0,1.0,0.53,1.0
0,0.0,0.55,1.0
0,0.0,0.39,0.0
0,1.0,0.44,1.0
0,0.0,0.42,0.0
0,0.0,0.24,0.01
0,0.01,0.33,0.0
0,0.0,0.28,0.0
0,0.01,0.3,0.01
0,0.01,0.3,0.01
0,0.01,0.26,0.0
0,0.0,0.16,0.0
0,0.01,0.17,0.0
0,0.0,0.15,0.0
0,0.01,0.1,0.01
0,0.01,0.13,0.0
0,0.01,0.07,0.0
0,0.0,0.06,0.01
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
