,DS,MV,proposed1(wcv)
0,0.97,0.99,0.99
0,1.0,0.99,1.0
0,0.98,0.95,0.99
0,0.93,0.98,1.0
0,0.97,0.97,0.98
0,0.95,0.96,1.0
0,0.93,0.98,0.99
0,0.98,0.92,0.99
0,1.0,0.94,0.99
0,0.95,0.88,0.98
0,0.98,0.88,0.98
0,0.95,0.83,0.99
0,0.96,0.78,1.0
0,0.96,0.85,0.99
0,0.99,0.78,1.0
0,0.99,0.73,1.0
0,0.97,0.71,0.98
0,0.99,0.77,0.99
0,0.99,0.75,1.0
0,0.98,0.64,0.99
0,1.0,0.61,0.99
0,0.99,0.52,1.0
0,0.97,0.56,1.0
0,0.04,0.51,0.01
0,0.04,0.61,0.04
0,0.1,0.41,0.0
0,0.1,0.41,0.0
0,0.02,0.37,0.0
0,0.03,0.34,0.01
0,0.02,0.29,0.0
0,0.01,0.33,0.01
0,0.04,0.32,0.01
0,0.1,0.3,0.02
0,0.01,0.22,0.01
0,0.04,0.2,0.03
0,0.03,0.17,0.0
0,0.04,0.13,0.01
0,0.0,0.16,0.0
0,0.08,0.15,0.0
0,0.01,0.08,0.0
0,0.03,0.06,0.01
0,0.02,0.13,0.02
0,0.02,0.07,0.0
0,0.01,0.08,0.0
0,0.01,0.0,0.0
0,0.03,0.03,0.01
0,0.03,0.03,0.0
0,0.01,0.01,0.0
0,0.0,0.02,0.01
0,0.0,0.01,0.01
0,0.07,0.01,0.0
