,DS,MV,proposed1(wcv)
0,0.6,0.92,0.92
0,0.6,0.9,0.9
0,0.6,0.89,0.89
0,0.6,0.87,0.87
0,0.6,0.88,0.88
0,0.6,0.86,0.86
0,0.6,0.79,0.79
0,0.6,0.79,0.79
0,0.6,0.73,0.73
0,0.6,0.72,0.72
0,0.6,0.76,0.76
0,0.6,0.74,0.74
0,0.6,0.65,0.65
0,0.6,0.75,0.75
0,0.6,0.74,0.74
0,0.4,0.67,0.67
0,0.4,0.55,0.55
0,0.4,0.59,0.59
0,0.6,0.73,0.73
0,0.6,0.63,0.63
0,0.4,0.57,0.57
0,0.4,0.51,0.51
0,0.4,0.58,0.58
0,0.6,0.55,0.55
0,0.6,0.49,0.49
0,0.6,0.43,0.43
0,0.6,0.54,0.54
0,0.4,0.44,0.44
0,0.4,0.47,0.47
0,0.4,0.43,0.43
0,0.4,0.36,0.36
0,0.4,0.42,0.42
0,0.4,0.37,0.37
0,0.4,0.35,0.35
0,0.4,0.32,0.32
0,0.6,0.39,0.39
0,0.4,0.32,0.32
0,0.4,0.26,0.26
0,0.4,0.33,0.33
0,0.4,0.26,0.26
0,0.4,0.2,0.2
0,0.4,0.22,0.22
0,0.6,0.21,0.21
0,0.4,0.2,0.2
0,0.4,0.17,0.17
0,0.4,0.12,0.12
0,0.4,0.12,0.12
0,0.4,0.12,0.12
0,0.4,0.12,0.12
0,0.4,0.13,0.13
0,0.4,0.11,0.11
