,DS,MV,proposed1(wcv)
0,0.7,0.99,0.97
0,0.86,0.95,0.96
0,0.7,0.94,0.98
0,0.7,0.95,0.97
0,0.7,0.94,0.97
0,0.7,0.93,0.98
0,0.81,0.94,0.97
0,0.7,0.87,0.96
0,0.96,0.86,0.98
0,0.87,0.85,0.98
0,0.7,0.85,0.95
0,0.7,0.74,0.84
0,0.7,0.76,0.8
0,0.91,0.71,0.87
0,0.7,0.82,0.98
0,0.7,0.7,0.9
0,0.7,0.69,0.79
0,0.7,0.64,0.64
0,0.71,0.75,0.98
0,0.7,0.55,0.71
0,0.7,0.62,0.7
0,0.8,0.65,0.97
0,0.7,0.57,0.7
0,0.79,0.56,0.98
0,0.3,0.52,0.54
0,0.78,0.48,0.61
0,0.3,0.5,0.34
0,0.7,0.53,0.53
0,0.3,0.39,0.11
0,0.27,0.45,0.3
0,0.3,0.42,0.45
0,0.06,0.33,0.03
0,0.08,0.37,0.24
0,0.11,0.31,0.28
0,0.3,0.32,0.1
0,0.06,0.19,0.01
0,0.3,0.24,0.02
0,0.3,0.2,0.06
0,0.3,0.2,0.04
0,0.3,0.14,0.02
0,0.3,0.14,0.04
0,0.3,0.15,0.04
0,0.25,0.18,0.01
0,0.19,0.1,0.03
0,0.28,0.06,0.06
0,0.3,0.08,0.01
0,0.3,0.05,0.04
0,0.3,0.03,0.04
0,0.3,0.04,0.02
0,0.3,0.04,0.04
0,0.11,0.02,0.02
