,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,0.99,0.97,0.98
0,1.0,0.99,1.0
0,0.98,0.99,0.99
0,0.98,0.97,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,0.99,0.88,1.0
0,1.0,0.87,1.0
0,1.0,0.89,1.0
0,0.99,0.84,1.0
0,1.0,0.87,1.0
0,1.0,0.82,1.0
0,1.0,0.8,1.0
0,1.0,0.7,1.0
0,0.99,0.58,0.99
0,1.0,0.73,1.0
0,1.0,0.7,1.0
0,0.99,0.67,0.67
0,1.0,0.62,1.0
0,1.0,0.56,0.4
0,0.99,0.54,0.41
0,0.99,0.47,0.53
0,0.0,0.51,0.59
0,0.0,0.41,0.4
0,0.01,0.25,0.01
0,0.01,0.46,0.33
0,0.0,0.31,0.0
0,0.01,0.29,0.01
0,0.0,0.21,0.0
0,0.01,0.25,0.01
0,0.0,0.12,0.0
0,0.0,0.12,0.0
0,0.0,0.15,0.0
0,0.01,0.11,0.0
0,0.0,0.09,0.01
0,0.0,0.06,0.0
0,0.0,0.06,0.01
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
