,DS,MV,proposed1(wcv)
0,0.98,0.98,0.99
0,0.98,1.0,1.0
0,1.0,0.98,1.0
0,0.98,0.99,1.0
0,0.99,0.97,0.98
0,1.0,0.95,0.95
0,0.96,0.9,0.92
0,0.98,0.95,0.96
0,0.99,0.91,0.98
0,0.95,0.92,0.97
0,0.97,0.8,0.85
0,0.99,0.88,0.93
0,0.99,0.89,0.93
0,0.96,0.81,0.83
0,0.97,0.76,0.79
0,1.0,0.8,0.83
0,0.97,0.79,0.89
0,1.0,0.72,0.91
0,0.99,0.71,0.74
0,0.9,0.74,0.9
0,1.0,0.7,0.86
0,0.9,0.57,0.79
0,0.9,0.55,0.63
0,0.03,0.56,0.89
0,0.9,0.47,0.19
0,0.02,0.55,0.56
0,0.1,0.45,0.45
0,0.1,0.44,0.51
0,0.02,0.44,0.44
0,0.07,0.36,0.12
0,0.03,0.34,0.34
0,0.06,0.3,0.13
0,0.02,0.26,0.16
0,0.04,0.25,0.13
0,0.01,0.2,0.2
0,0.03,0.17,0.1
0,0.01,0.22,0.21
0,0.02,0.15,0.15
0,0.0,0.18,0.18
0,0.05,0.09,0.09
0,0.02,0.05,0.02
0,0.03,0.08,0.03
0,0.01,0.02,0.03
0,0.04,0.04,0.05
0,0.05,0.07,0.05
0,0.02,0.04,0.04
0,0.03,0.01,0.01
0,0.01,0.02,0.02
0,0.01,0.03,0.03
0,0.0,0.01,0.01
0,0.05,0.0,0.02
