,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,0.99
0,1.0,0.98,1.0
0,0.99,0.98,0.99
0,1.0,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.97,0.99
0,1.0,0.95,1.0
0,1.0,0.93,1.0
0,1.0,0.94,1.0
0,1.0,0.9,1.0
0,1.0,0.88,1.0
0,1.0,0.9,1.0
0,1.0,0.84,1.0
0,1.0,0.77,1.0
0,1.0,0.69,1.0
0,1.0,0.78,1.0
0,1.0,0.6,1.0
0,1.0,0.67,1.0
0,1.0,0.6,1.0
0,1.0,0.53,1.0
0,1.0,0.52,0.53
0,0.0,0.39,0.0
0,0.0,0.44,0.4
0,0.0,0.39,0.0
0,0.0,0.31,0.0
0,0.0,0.3,0.0
0,0.0,0.28,0.0
0,0.0,0.34,0.0
0,0.0,0.27,0.0
0,0.01,0.2,0.01
0,0.01,0.19,0.0
0,0.0,0.15,0.0
0,0.0,0.18,0.0
0,0.0,0.1,0.0
0,0.0,0.06,0.0
0,0.0,0.07,0.01
0,0.0,0.02,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
