,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,0.99,0.94,1.0
0,1.0,0.96,1.0
0,1.0,0.9,1.0
0,1.0,0.98,1.0
0,1.0,0.89,1.0
0,1.0,0.96,1.0
0,1.0,0.83,1.0
0,1.0,0.82,1.0
0,1.0,0.79,1.0
0,1.0,0.71,1.0
0,1.0,0.8,1.0
0,1.0,0.75,1.0
0,0.99,0.63,0.99
0,1.0,0.57,1.0
0,1.0,0.51,1.0
0,1.0,0.54,1.0
0,1.0,0.47,1.0
0,1.0,0.49,1.0
0,1.0,0.46,0.99
0,0.0,0.32,0.0
0,0.0,0.24,0.0
0,0.0,0.23,0.0
0,0.0,0.23,0.0
0,0.0,0.23,0.0
0,0.0,0.2,0.0
0,0.0,0.13,0.0
0,0.0,0.15,0.0
0,0.0,0.12,0.0
0,0.0,0.11,0.0
0,0.0,0.1,0.0
0,0.0,0.06,0.0
0,0.0,0.02,0.0
0,0.02,0.06,0.01
0,0.0,0.03,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
