,DS,MV,proposed1(wcv)
0,0.6,0.92,0.92
0,0.6,0.93,0.93
0,0.4,0.84,0.84
0,0.6,0.9,0.9
0,0.6,0.89,0.89
0,0.6,0.85,0.85
0,0.6,0.87,0.87
0,0.6,0.79,0.79
0,0.6,0.78,0.78
0,0.6,0.64,0.64
0,0.6,0.74,0.74
0,0.6,0.73,0.73
0,0.6,0.78,0.78
0,0.6,0.68,0.68
0,0.4,0.61,0.61
0,0.4,0.68,0.68
0,0.6,0.67,0.67
0,0.6,0.6,0.6
0,0.4,0.63,0.63
0,0.4,0.65,0.65
0,0.6,0.59,0.59
0,0.6,0.6,0.6
0,0.6,0.67,0.67
0,0.6,0.48,0.48
0,0.6,0.54,0.54
0,0.4,0.5,0.5
0,0.6,0.46,0.46
0,0.4,0.42,0.42
0,0.4,0.45,0.45
0,0.6,0.44,0.44
0,0.4,0.47,0.47
0,0.4,0.35,0.35
0,0.4,0.35,0.35
0,0.4,0.46,0.46
0,0.4,0.39,0.39
0,0.4,0.36,0.36
0,0.6,0.4,0.4
0,0.6,0.38,0.38
0,0.4,0.26,0.26
0,0.4,0.27,0.27
0,0.4,0.29,0.29
0,0.4,0.26,0.26
0,0.4,0.21,0.21
0,0.4,0.15,0.15
0,0.4,0.24,0.33
0,0.4,0.17,0.17
0,0.4,0.21,0.21
0,0.4,0.14,0.14
0,0.4,0.08,0.08
0,0.4,0.11,0.11
0,0.4,0.06,0.06
