,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,1.0,0.98,1.0
0,0.99,0.98,0.99
0,1.0,0.95,1.0
0,1.0,0.9,1.0
0,1.0,0.92,1.0
0,0.99,0.85,0.99
0,1.0,0.89,1.0
0,1.0,0.83,1.0
0,1.0,0.86,1.0
0,1.0,0.86,1.0
0,1.0,0.85,1.0
0,1.0,0.64,1.0
0,1.0,0.74,1.0
0,1.0,0.55,1.0
0,1.0,0.68,1.0
0,1.0,0.49,1.0
0,1.0,0.53,1.0
0,1.0,0.43,1.0
0,0.0,0.41,0.0
0,0.0,0.33,0.0
0,1.0,0.36,0.0
0,0.0,0.27,0.0
0,0.0,0.19,0.0
0,0.0,0.17,0.0
0,0.0,0.24,0.0
0,0.0,0.18,0.0
0,0.0,0.12,0.0
0,0.0,0.11,0.0
0,0.0,0.09,0.0
0,0.0,0.08,0.0
0,0.0,0.04,0.0
0,0.0,0.06,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
