,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,0.99,0.95,0.99
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.95,1.0
0,0.99,0.92,0.99
0,1.0,0.95,1.0
0,0.99,0.92,0.99
0,1.0,0.91,1.0
0,1.0,0.84,1.0
0,1.0,0.78,1.0
0,1.0,0.79,1.0
0,1.0,0.84,1.0
0,1.0,0.78,1.0
0,1.0,0.76,1.0
0,1.0,0.62,0.64
0,1.0,0.57,0.62
0,1.0,0.49,0.54
0,1.0,0.51,0.61
0,0.0,0.46,0.46
0,0.0,0.45,0.45
0,0.0,0.41,0.46
0,0.0,0.22,0.0
0,0.0,0.42,0.39
0,0.0,0.32,0.32
0,0.0,0.31,0.0
0,0.0,0.16,0.0
0,0.0,0.26,0.0
0,0.0,0.2,0.0
0,0.0,0.18,0.0
0,0.0,0.09,0.0
0,0.0,0.12,0.0
0,0.0,0.05,0.0
0,0.0,0.06,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.01,0.02,0.01
0,0.0,0.0,0.0
