,DS,MV,proposed1(wcv)
0,1.0,0.99,0.99
0,0.99,0.99,0.99
0,0.99,1.0,1.0
0,0.99,0.99,0.98
0,0.99,0.99,1.0
0,0.99,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.9,0.99
0,1.0,0.92,1.0
0,0.99,0.85,0.99
0,0.99,0.86,1.0
0,1.0,0.83,1.0
0,1.0,0.82,1.0
0,1.0,0.81,1.0
0,1.0,0.82,1.0
0,1.0,0.74,1.0
0,1.0,0.61,1.0
0,1.0,0.75,1.0
0,1.0,0.64,1.0
0,1.0,0.58,1.0
0,1.0,0.65,1.0
0,1.0,0.65,1.0
0,1.0,0.59,1.0
0,0.99,0.44,1.0
0,1.0,0.48,1.0
0,0.0,0.44,0.0
0,0.01,0.42,0.0
0,0.0,0.44,0.01
0,0.0,0.36,0.0
0,0.0,0.32,0.0
0,0.0,0.27,0.0
0,0.01,0.27,0.01
0,0.01,0.23,0.0
0,0.01,0.19,0.01
0,0.0,0.14,0.0
0,0.01,0.14,0.01
0,0.01,0.09,0.01
0,0.01,0.09,0.0
0,0.0,0.06,0.0
0,0.0,0.05,0.0
0,0.0,0.08,0.0
0,0.0,0.03,0.0
0,0.0,0.01,0.0
0,0.0,0.04,0.0
0,0.01,0.02,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.01
