,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.97,0.99
0,1.0,0.97,1.0
0,0.99,1.0,1.0
0,0.99,0.98,1.0
0,0.98,0.97,0.99
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,0.99,0.88,0.99
0,1.0,0.9,0.98
0,1.0,0.89,1.0
0,1.0,0.8,1.0
0,1.0,0.83,1.0
0,1.0,0.8,1.0
0,1.0,0.77,1.0
0,1.0,0.72,0.99
0,1.0,0.67,0.98
0,0.99,0.67,1.0
0,1.0,0.69,1.0
0,1.0,0.52,1.0
0,0.98,0.53,1.0
0,0.99,0.53,1.0
0,0.0,0.48,0.0
0,0.99,0.51,1.0
0,0.0,0.33,0.0
0,0.0,0.45,0.0
0,0.84,0.42,0.0
0,0.02,0.35,0.01
0,0.01,0.26,0.0
0,0.0,0.29,0.0
0,0.0,0.27,0.0
0,0.0,0.14,0.0
0,0.01,0.13,0.0
0,0.01,0.07,0.0
0,0.02,0.17,0.0
0,0.0,0.15,0.0
0,0.0,0.12,0.0
0,0.01,0.06,0.0
0,0.0,0.01,0.0
0,0.0,0.06,0.0
0,0.01,0.06,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
0,0.02,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
