,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,0.99,0.97,0.99
0,1.0,0.97,0.99
0,0.97,0.95,0.99
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.94,1.0
0,0.99,0.95,0.99
0,1.0,0.93,1.0
0,1.0,0.93,0.99
0,1.0,0.85,0.99
0,0.99,0.9,0.99
0,1.0,0.88,1.0
0,1.0,0.86,1.0
0,1.0,0.74,1.0
0,0.99,0.76,1.0
0,1.0,0.73,1.0
0,1.0,0.68,1.0
0,0.99,0.61,0.61
0,1.0,0.63,0.63
0,1.0,0.59,0.56
0,1.0,0.55,0.56
0,1.0,0.57,0.59
0,0.0,0.43,0.43
0,0.01,0.45,0.5
0,0.0,0.36,0.34
0,0.0,0.29,0.0
0,0.01,0.37,0.39
0,0.0,0.34,0.0
0,0.0,0.21,0.0
0,0.0,0.24,0.0
0,0.01,0.18,0.01
0,0.0,0.17,0.0
0,0.02,0.23,0.02
0,0.0,0.11,0.0
0,0.0,0.14,0.0
0,0.0,0.08,0.0
0,0.0,0.1,0.0
0,0.0,0.04,0.01
0,0.01,0.1,0.0
0,0.0,0.06,0.0
0,0.02,0.05,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.01
0,0.0,0.04,0.02
0,0.0,0.0,0.0
0,0.01,0.01,0.0
0,0.02,0.01,0.02
