,DS,MV,proposed1(wcv)
0,0.9,0.93,0.93
0,0.9,0.95,0.95
0,0.9,0.79,0.9
0,0.9,0.83,0.9
0,0.9,0.86,0.86
0,0.9,0.84,0.9
0,0.9,0.8,0.85
0,0.9,0.79,0.79
0,0.9,0.81,0.9
0,0.9,0.82,0.82
0,0.9,0.77,0.9
0,0.9,0.8,0.9
0,0.9,0.73,0.9
0,0.9,0.65,0.9
0,0.9,0.64,0.9
0,0.9,0.67,0.9
0,0.9,0.68,0.9
0,0.9,0.58,0.9
0,0.9,0.67,0.9
0,0.9,0.6,0.9
0,0.1,0.47,0.1
0,0.9,0.57,0.9
0,0.9,0.57,0.9
0,0.9,0.59,0.9
0,0.1,0.48,0.1
0,0.9,0.53,0.9
0,0.9,0.54,0.9
0,0.1,0.49,0.1
0,0.1,0.37,0.1
0,0.1,0.4,0.1
0,0.1,0.45,0.1
0,0.1,0.37,0.1
0,0.1,0.38,0.1
0,0.1,0.35,0.1
0,0.1,0.38,0.1
0,0.1,0.37,0.1
0,0.1,0.3,0.1
0,0.1,0.24,0.1
0,0.1,0.36,0.1
0,0.1,0.24,0.1
0,0.1,0.17,0.1
0,0.1,0.21,0.21
0,0.1,0.25,0.25
0,0.1,0.26,0.26
0,0.1,0.21,0.1
0,0.1,0.17,0.1
0,0.1,0.11,0.11
0,0.1,0.11,0.1
0,0.1,0.18,0.1
0,0.1,0.12,0.1
0,0.1,0.08,0.1
