,DS,MV,proposed1(wcv)
0,0.9,1.0,0.99
0,0.9,0.96,0.96
0,0.9,0.93,0.96
0,0.9,0.93,0.96
0,0.9,0.95,0.98
0,0.9,0.95,0.98
0,0.9,0.89,0.97
0,0.9,0.88,0.98
0,0.9,0.93,0.99
0,0.9,0.86,0.99
0,0.9,0.86,0.98
0,0.9,0.84,0.96
0,0.9,0.77,0.92
0,0.9,0.78,0.87
0,0.9,0.66,1.0
0,0.9,0.73,0.98
0,0.9,0.71,0.99
0,0.9,0.62,0.97
0,0.9,0.71,0.94
0,0.9,0.67,0.99
0,0.9,0.59,0.02
0,0.9,0.64,0.97
0,0.9,0.65,0.9
0,0.9,0.55,0.98
0,0.9,0.59,0.99
0,0.9,0.5,0.96
0,0.1,0.43,0.04
0,0.07,0.47,0.01
0,0.1,0.3,0.14
0,0.1,0.36,0.03
0,0.1,0.33,0.01
0,0.1,0.26,0.04
0,0.1,0.34,0.02
0,0.1,0.33,0.06
0,0.1,0.29,0.02
0,0.1,0.3,0.04
0,0.1,0.25,0.04
0,0.1,0.22,0.04
0,0.1,0.18,0.05
0,0.1,0.17,0.13
0,0.1,0.11,0.02
0,0.1,0.15,0.04
0,0.1,0.12,0.04
0,0.1,0.11,0.02
0,0.1,0.1,0.02
0,0.1,0.09,0.03
0,0.1,0.09,0.02
0,0.1,0.02,0.0
0,0.1,0.05,0.02
0,0.1,0.07,0.02
0,0.1,0.0,0.0
