,DS,MV,proposed1(wcv)
0,0.98,0.98,0.98
0,0.99,0.99,1.0
0,0.99,0.96,1.0
0,1.0,0.94,1.0
0,0.96,0.94,0.99
0,0.99,0.92,0.98
0,0.99,0.98,1.0
0,0.99,0.96,1.0
0,0.95,0.93,0.99
0,0.97,0.94,0.99
0,0.97,0.92,1.0
0,0.99,0.84,0.98
0,0.99,0.81,0.99
0,0.95,0.85,0.91
0,1.0,0.8,1.0
0,0.97,0.86,1.0
0,0.98,0.68,0.99
0,0.99,0.59,1.0
0,0.97,0.74,1.0
0,0.99,0.72,1.0
0,0.98,0.6,0.99
0,1.0,0.52,1.0
0,0.95,0.62,0.99
0,0.9,0.58,0.97
0,0.98,0.45,0.0
0,0.98,0.53,0.98
0,0.02,0.42,0.01
0,0.02,0.43,0.02
0,0.1,0.41,0.02
0,0.02,0.42,0.0
0,0.0,0.22,0.0
0,0.02,0.32,0.02
0,0.01,0.32,0.0
0,0.0,0.15,0.0
0,0.02,0.22,0.0
0,0.06,0.21,0.01
0,0.01,0.2,0.0
0,0.08,0.18,0.04
0,0.06,0.14,0.0
0,0.0,0.13,0.0
0,0.03,0.03,0.01
0,0.04,0.06,0.01
0,0.0,0.06,0.0
0,0.02,0.09,0.01
0,0.04,0.11,0.0
0,0.02,0.01,0.02
0,0.0,0.01,0.01
0,0.02,0.03,0.0
0,0.01,0.02,0.01
0,0.01,0.01,0.01
0,0.05,0.02,0.02
