,DS,MV,proposed1(wcv)
0,0.5,0.94,0.94
0,0.5,0.87,0.87
0,0.5,0.89,0.89
0,0.5,0.82,0.82
0,0.5,0.89,0.89
0,0.5,0.8,0.8
0,0.5,0.83,0.83
0,0.5,0.9,0.9
0,0.5,0.75,0.75
0,0.5,0.79,0.79
0,0.5,0.73,0.73
0,0.5,0.7,0.7
0,0.5,0.73,0.73
0,0.5,0.68,0.68
0,0.5,0.7,0.7
0,0.5,0.65,0.65
0,0.5,0.62,0.62
0,0.5,0.53,0.53
0,0.5,0.65,0.65
0,0.5,0.62,0.62
0,0.5,0.61,0.61
0,0.5,0.6,0.6
0,0.5,0.49,0.49
0,0.5,0.56,0.56
0,0.5,0.37,0.37
0,0.5,0.59,0.59
0,0.5,0.44,0.44
0,0.5,0.41,0.41
0,0.5,0.47,0.47
0,0.5,0.38,0.38
0,0.5,0.38,0.38
0,0.5,0.38,0.38
0,0.5,0.38,0.38
0,0.5,0.31,0.31
0,0.5,0.33,0.33
0,0.5,0.17,0.17
0,0.5,0.31,0.31
0,0.5,0.27,0.27
0,0.5,0.26,0.26
0,0.5,0.21,0.21
0,0.5,0.28,0.28
0,0.5,0.26,0.26
0,0.5,0.15,0.15
0,0.5,0.19,0.19
0,0.5,0.17,0.17
0,0.5,0.23,0.23
0,0.5,0.11,0.11
0,0.5,0.11,0.11
0,0.5,0.09,0.09
0,0.5,0.08,0.08
0,0.5,0.07,0.07
