,DS,MV,proposed1(wcv)
0,0.7,0.91,0.91
0,0.7,0.93,0.93
0,0.7,0.9,0.9
0,0.7,0.9,0.9
0,0.7,0.89,0.89
0,0.7,0.91,0.91
0,0.7,0.81,0.81
0,0.7,0.75,0.75
0,0.7,0.82,0.82
0,0.7,0.81,0.81
0,0.7,0.71,0.71
0,0.7,0.67,0.67
0,0.7,0.66,0.66
0,0.7,0.71,0.71
0,0.7,0.66,0.66
0,0.7,0.66,0.66
0,0.7,0.78,0.78
0,0.3,0.51,0.51
0,0.7,0.58,0.58
0,0.7,0.57,0.57
0,0.3,0.56,0.56
0,0.7,0.59,0.59
0,0.7,0.56,0.56
0,0.7,0.56,0.56
0,0.7,0.52,0.52
0,0.3,0.44,0.44
0,0.3,0.46,0.46
0,0.3,0.47,0.47
0,0.3,0.39,0.39
0,0.7,0.5,0.5
0,0.3,0.48,0.48
0,0.3,0.37,0.37
0,0.7,0.4,0.4
0,0.3,0.38,0.38
0,0.3,0.44,0.44
0,0.3,0.34,0.51
0,0.3,0.24,0.24
0,0.3,0.27,0.27
0,0.3,0.2,0.2
0,0.3,0.26,0.26
0,0.3,0.2,0.2
0,0.3,0.26,0.26
0,0.3,0.19,0.19
0,0.3,0.2,0.2
0,0.3,0.15,0.15
0,0.3,0.22,0.22
0,0.3,0.11,0.11
0,0.3,0.13,0.13
0,0.3,0.15,0.15
0,0.3,0.15,0.15
0,0.3,0.19,0.19
