,DS,MV,proposed1(wcv)
0,0.98,0.98,0.98
0,0.99,0.97,0.99
0,1.0,0.97,0.99
0,0.98,0.99,0.99
0,0.99,0.98,0.99
0,0.99,0.97,0.99
0,0.99,0.95,1.0
0,1.0,0.95,1.0
0,0.98,0.99,1.0
0,0.97,0.94,0.98
0,0.99,0.89,0.98
0,0.99,0.82,0.99
0,0.99,0.78,0.99
0,0.99,0.8,0.99
0,0.98,0.81,1.0
0,0.98,0.68,0.99
0,0.99,0.7,1.0
0,1.0,0.65,1.0
0,0.99,0.68,1.0
0,0.99,0.69,1.0
0,0.97,0.74,0.98
0,0.98,0.44,0.99
0,0.97,0.6,0.98
0,0.95,0.55,0.99
0,0.01,0.42,0.0
0,0.01,0.51,0.99
0,0.01,0.45,1.0
0,0.97,0.4,0.01
0,0.04,0.48,0.01
0,0.01,0.36,0.01
0,0.01,0.29,0.0
0,0.03,0.27,0.0
0,0.04,0.26,0.0
0,0.03,0.32,0.01
0,0.01,0.21,0.01
0,0.01,0.17,0.0
0,0.03,0.13,0.01
0,0.01,0.2,0.0
0,0.01,0.14,0.01
0,0.02,0.1,0.0
0,0.01,0.06,0.0
0,0.01,0.1,0.01
0,0.03,0.08,0.03
0,0.03,0.06,0.0
0,0.03,0.09,0.02
0,0.0,0.02,0.0
0,0.02,0.03,0.01
0,0.02,0.01,0.0
0,0.02,0.07,0.03
0,0.02,0.0,0.02
0,0.01,0.0,0.0
