,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.97,0.99
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,0.99,0.97,0.99
0,0.99,0.92,1.0
0,1.0,0.9,1.0
0,1.0,0.93,0.99
0,1.0,0.87,0.99
0,1.0,0.83,1.0
0,1.0,0.91,1.0
0,0.99,0.81,0.99
0,1.0,0.74,1.0
0,0.99,0.73,0.99
0,1.0,0.76,1.0
0,1.0,0.71,1.0
0,1.0,0.72,1.0
0,1.0,0.73,1.0
0,1.0,0.6,0.53
0,1.0,0.58,0.55
0,1.0,0.53,0.54
0,1.0,0.46,0.5
0,0.03,0.37,0.38
0,0.0,0.4,0.39
0,0.01,0.32,0.32
0,0.0,0.35,0.38
0,0.0,0.33,0.0
0,0.02,0.31,0.02
0,0.0,0.27,0.0
0,0.01,0.27,0.0
0,0.01,0.22,0.01
0,0.01,0.17,0.0
0,0.02,0.2,0.02
0,0.0,0.16,0.0
0,0.01,0.14,0.01
0,0.0,0.06,0.0
0,0.0,0.1,0.0
0,0.0,0.09,0.01
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.01,0.0,0.0
0,0.02,0.02,0.03
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
