,DS,MV,proposed1(wcv)
0,1.0,0.98,0.99
0,0.96,0.98,0.99
0,0.99,0.98,1.0
0,0.96,0.94,1.0
0,0.99,0.94,0.99
0,0.94,0.93,1.0
0,0.96,0.96,1.0
0,0.95,0.95,1.0
0,0.99,0.91,0.99
0,0.91,0.81,0.99
0,0.99,0.91,0.96
0,0.98,0.85,0.99
0,0.96,0.85,1.0
0,1.0,0.87,0.98
0,0.97,0.82,0.98
0,0.98,0.65,1.0
0,0.9,0.72,1.0
0,0.9,0.68,0.98
0,0.99,0.7,0.99
0,0.99,0.7,0.99
0,0.99,0.62,1.0
0,0.96,0.64,1.0
0,0.98,0.59,1.0
0,0.96,0.55,1.0
0,0.96,0.44,0.96
0,0.0,0.39,0.0
0,0.02,0.37,0.01
0,0.1,0.5,0.0
0,0.1,0.44,0.0
0,0.01,0.38,0.0
0,0.01,0.4,0.02
0,0.05,0.32,0.0
0,0.0,0.32,0.0
0,0.04,0.26,0.01
0,0.07,0.26,0.03
0,0.04,0.2,0.02
0,0.01,0.18,0.01
0,0.01,0.17,0.01
0,0.02,0.14,0.01
0,0.03,0.1,0.01
0,0.02,0.08,0.0
0,0.04,0.05,0.01
0,0.04,0.09,0.0
0,0.03,0.03,0.0
0,0.03,0.03,0.01
0,0.0,0.06,0.01
0,0.0,0.02,0.0
0,0.06,0.01,0.0
0,0.05,0.01,0.0
0,0.0,0.05,0.06
0,0.04,0.0,0.0
