,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.91,0.91
0,0.7,0.87,0.87
0,0.7,0.87,0.87
0,0.7,0.8,0.8
0,0.7,0.83,0.83
0,0.7,0.81,0.81
0,0.7,0.78,0.78
0,0.7,0.78,0.78
0,0.7,0.79,0.79
0,0.7,0.69,0.69
0,0.7,0.69,0.69
0,0.7,0.74,0.74
0,0.7,0.66,0.66
0,0.7,0.69,0.69
0,0.7,0.71,0.71
0,0.7,0.7,0.7
0,0.7,0.61,0.61
0,0.3,0.6,0.6
0,0.7,0.69,0.69
0,0.7,0.6,0.6
0,0.3,0.57,0.67
0,0.7,0.56,0.56
0,0.7,0.55,0.55
0,0.3,0.5,0.5
0,0.3,0.54,0.54
0,0.7,0.47,0.7
0,0.7,0.43,0.43
0,0.3,0.43,0.43
0,0.3,0.5,0.5
0,0.7,0.41,0.41
0,0.7,0.45,0.7
0,0.7,0.5,0.5
0,0.3,0.38,0.38
0,0.3,0.39,0.39
0,0.3,0.34,0.34
0,0.3,0.34,0.34
0,0.3,0.23,0.3
0,0.3,0.23,0.23
0,0.3,0.3,0.3
0,0.3,0.25,0.25
0,0.3,0.19,0.19
0,0.3,0.22,0.22
0,0.3,0.2,0.2
0,0.3,0.26,0.26
0,0.3,0.13,0.13
0,0.3,0.14,0.14
0,0.3,0.1,0.1
0,0.3,0.18,0.18
0,0.3,0.1,0.1
0,0.3,0.14,0.14
