,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.98,1.0
0,0.99,0.98,0.99
0,1.0,0.96,1.0
0,1.0,0.92,0.99
0,1.0,0.92,1.0
0,0.99,0.92,1.0
0,1.0,0.89,1.0
0,1.0,0.84,1.0
0,1.0,0.86,1.0
0,1.0,0.77,1.0
0,1.0,0.8,1.0
0,1.0,0.84,1.0
0,1.0,0.72,0.99
0,1.0,0.63,1.0
0,1.0,0.67,1.0
0,0.98,0.65,0.99
0,0.99,0.73,0.99
0,0.99,0.66,0.99
0,0.99,0.47,0.99
0,1.0,0.58,1.0
0,0.99,0.5,0.99
0,1.0,0.48,1.0
0,1.0,0.45,1.0
0,0.0,0.37,0.0
0,0.01,0.27,0.02
0,0.0,0.37,0.0
0,0.01,0.36,0.01
0,0.0,0.3,0.0
0,0.02,0.25,0.01
0,0.01,0.17,0.01
0,0.0,0.19,0.0
0,0.02,0.07,0.0
0,0.0,0.13,0.0
0,0.0,0.09,0.0
0,0.0,0.07,0.0
0,0.0,0.08,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.01,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.01,0.02,0.0
0,0.02,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
