,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.96,1.0
0,1.0,0.97,0.99
0,1.0,0.89,1.0
0,1.0,0.92,1.0
0,1.0,0.84,1.0
0,1.0,0.84,1.0
0,1.0,0.82,1.0
0,1.0,0.67,1.0
0,0.99,0.7,1.0
0,1.0,0.76,1.0
0,1.0,0.72,1.0
0,1.0,0.62,1.0
0,1.0,0.54,1.0
0,1.0,0.55,1.0
0,1.0,0.56,1.0
0,1.0,0.45,1.0
0,0.0,0.45,1.0
0,0.01,0.28,0.01
0,0.0,0.37,0.0
0,0.0,0.29,0.0
0,0.0,0.2,0.0
0,0.0,0.2,0.0
0,0.0,0.22,0.0
0,0.01,0.17,0.0
0,0.0,0.18,0.0
0,0.0,0.12,0.0
0,0.0,0.1,0.0
0,0.0,0.1,0.0
0,0.0,0.06,0.0
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
