,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,0.99,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,0.99,0.94,0.99
0,1.0,0.92,1.0
0,1.0,0.92,1.0
0,1.0,0.88,1.0
0,1.0,0.89,1.0
0,1.0,0.83,1.0
0,0.99,0.82,0.99
0,1.0,0.83,1.0
0,1.0,0.82,0.99
0,1.0,0.74,1.0
0,0.99,0.74,0.99
0,1.0,0.78,1.0
0,1.0,0.67,0.65
0,1.0,0.69,0.69
0,0.99,0.6,0.5
0,0.99,0.63,0.54
0,0.99,0.62,0.62
0,0.0,0.4,0.45
0,0.0,0.45,0.47
0,0.0,0.48,0.48
0,0.0,0.37,0.34
0,0.0,0.37,0.38
0,0.0,0.36,0.36
0,0.0,0.24,0.0
0,0.01,0.24,0.01
0,0.0,0.2,0.0
0,0.0,0.19,0.0
0,0.0,0.22,0.0
0,0.0,0.17,0.0
0,0.01,0.16,0.01
0,0.0,0.09,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.06,0.0
0,0.0,0.05,0.0
0,0.01,0.02,0.01
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.01,0.02,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
